event_dt,campaign_id,channel,contact_id,persona,subject,opened,clicked,unsubscribed
2025-08-23,CMP-04,email,251,Busy Buyer,We picked these just for you,0,0,0
2025-08-23,CMP-04,email,421,Skeptical Researcher,Unlock your time-saving workflows today,0,0,0
2025-08-23,CMP-04,email,1096,Value Seeker,Because you’re into faster onboarding,0,0,0
2025-08-23,CMP-04,email,205,Value Seeker,Smarter time-saving workflows starts here,0,0,0
2025-08-23,CMP-04,email,925,Busy Buyer,Because you’re into insider access,0,0,0
2025-08-23,CMP-04,email,892,Value Seeker,Because you’re into time-saving workflows,1,0,0
2025-08-23,CMP-04,email,535,Busy Buyer,Because you’re into time-saving workflows,1,0,0
2025-08-23,CMP-04,email,1062,Loyal Advocate,Smarter insider access starts here,0,0,0
2025-08-23,CMP-04,email,69,Loyal Advocate,We picked these just for you,1,0,0
2025-08-23,CMP-04,email,456,Value Seeker,Smarter faster onboarding starts here,0,0,0
2025-08-23,CMP-04,email,1095,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-23,CMP-04,email,575,Busy Buyer,Because you’re into insider access,0,0,0
2025-08-23,CMP-04,email,783,Value Seeker,Unlock your smarter decisions today,1,0,0
2025-08-23,CMP-04,email,1,Busy Buyer,Because you’re into time-saving workflows,0,0,0
2025-08-23,CMP-04,email,430,Loyal Advocate,Unlock your faster onboarding today,0,0,0
2025-08-23,CMP-04,email,298,Value Seeker,Unlock your exclusive savings today,1,0,0
2025-08-23,CMP-04,email,573,Value Seeker,"Value Seeker, your weekly insider brief",0,0,0
2025-08-23,CMP-04,email,957,Busy Buyer,Smarter smarter decisions starts here,0,0,0
2025-08-23,CMP-04,email,624,Skeptical Researcher,Smarter smarter decisions starts here,0,0,0
2025-08-23,CMP-04,email,999,Skeptical Researcher,Because you’re into insider access,0,0,0
2025-08-23,CMP-04,email,1111,Loyal Advocate,A quick tip for Loyal Advocate,1,0,0
2025-08-23,CMP-04,email,93,Busy Buyer,Unlock your time-saving workflows today,0,0,0
2025-08-23,CMP-04,email,104,Loyal Advocate,Unlock your faster onboarding today,0,0,0
2025-08-23,CMP-04,email,136,Busy Buyer,"Busy Buyer, your weekly insider brief",1,0,0
2025-08-23,CMP-04,email,460,Value Seeker,Because you’re into insider access,0,0,0
2025-08-23,CMP-04,email,188,Busy Buyer,Because you’re into smarter decisions,0,0,0
2025-08-23,CMP-04,email,936,Busy Buyer,Smarter smarter decisions starts here,1,1,0
2025-08-23,CMP-04,email,44,Busy Buyer,We picked these just for you,1,1,0
2025-08-23,CMP-04,email,520,Value Seeker,"Value Seeker, your weekly insider brief",1,0,0
2025-08-23,CMP-04,email,273,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-23,CMP-04,email,239,Value Seeker,Smarter exclusive savings starts here,1,0,0
2025-08-23,CMP-04,email,772,Busy Buyer,We picked these just for you,0,0,0
2025-08-23,CMP-04,email,1006,Loyal Advocate,Smarter exclusive savings starts here,0,0,0
2025-08-23,CMP-04,email,1058,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-23,CMP-04,email,602,Loyal Advocate,"Loyal Advocate, your weekly insider brief",1,1,0
2025-08-23,CMP-04,email,1131,Value Seeker,Because you’re into smarter decisions,1,0,0
2025-08-23,CMP-04,email,523,Value Seeker,Unlock your time-saving workflows today,1,0,0
2025-08-23,CMP-04,email,227,Value Seeker,We picked these just for you,0,0,0
2025-08-23,CMP-04,email,1200,Value Seeker,A quick tip for Value Seeker,1,0,0
2025-08-23,CMP-04,email,1100,Busy Buyer,Because you’re into insider access,0,0,0
2025-08-23,CMP-04,email,1149,Loyal Advocate,A quick tip for Loyal Advocate,0,0,0
2025-08-23,CMP-04,email,173,Loyal Advocate,Smarter faster onboarding starts here,0,0,0
2025-08-23,CMP-04,email,745,Busy Buyer,We picked these just for you,0,0,0
2025-08-23,CMP-04,email,598,Value Seeker,Because you’re into exclusive savings,1,0,0
2025-08-23,CMP-04,email,878,Skeptical Researcher,"Skeptical Researcher, your weekly insider brief",0,0,0
2025-08-23,CMP-04,email,1068,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-23,CMP-04,email,530,Value Seeker,We picked these just for you,0,0,0
2025-08-23,CMP-04,email,597,Value Seeker,Unlock your smarter decisions today,1,0,0
2025-08-23,CMP-04,email,512,Busy Buyer,Because you’re into smarter decisions,0,0,0
2025-08-23,CMP-04,email,303,Value Seeker,We picked these just for you,1,0,0
2025-08-23,CMP-04,email,420,Skeptical Researcher,Because you’re into smarter decisions,1,0,0
2025-08-23,CMP-04,email,1047,Busy Buyer,A quick tip for Busy Buyer,0,0,0
2025-08-23,CMP-04,email,730,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-23,CMP-04,email,292,Busy Buyer,Unlock your time-saving workflows today,0,0,0
2025-08-23,CMP-04,email,565,Value Seeker,We picked these just for you,0,0,0
2025-08-23,CMP-04,email,976,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-23,CMP-04,email,428,Busy Buyer,Unlock your insider access today,1,0,0
2025-08-23,CMP-04,email,1165,Loyal Advocate,"Loyal Advocate, your weekly insider brief",0,0,0
2025-08-23,CMP-04,email,817,Value Seeker,A quick tip for Value Seeker,0,0,0
2025-08-23,CMP-04,email,589,Value Seeker,Because you’re into insider access,0,0,0
2025-08-23,CMP-04,email,230,Skeptical Researcher,Because you’re into smarter decisions,0,0,0
2025-08-23,CMP-04,email,959,Busy Buyer,"Busy Buyer, your weekly insider brief",0,0,0
2025-08-23,CMP-04,email,973,Busy Buyer,Smarter faster onboarding starts here,0,0,0
2025-08-23,CMP-04,email,1090,Loyal Advocate,Unlock your smarter decisions today,0,0,0
2025-08-23,CMP-04,email,833,Busy Buyer,Because you’re into exclusive savings,0,0,0
2025-08-23,CMP-04,email,1094,Value Seeker,Unlock your insider access today,0,0,0
2025-08-23,CMP-04,email,625,Value Seeker,Smarter insider access starts here,0,0,0
2025-08-29,CMP-05,sms,645,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1012,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,980,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1167,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,28,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,411,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,701,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,17,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,75,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1161,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1172,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,1151,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,265,Skeptical Researcher,,1,0,0
2025-08-29,CMP-05,sms,269,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,1064,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,604,Skeptical Researcher,,1,0,0
2025-08-29,CMP-05,sms,360,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,870,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,821,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,774,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,125,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,52,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,178,Busy Buyer,,1,1,0
2025-08-29,CMP-05,sms,215,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,268,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1139,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,1041,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,782,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,284,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,962,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,505,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,267,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,861,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,634,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,609,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,106,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,417,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,924,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1068,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,687,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,1111,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,153,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,391,Skeptical Researcher,,1,0,0
2025-08-29,CMP-05,sms,983,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,639,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1181,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,389,Busy Buyer,,0,0,1
2025-08-29,CMP-05,sms,470,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,998,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,674,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,203,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,885,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,79,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1140,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,542,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,1056,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,581,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,320,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,1114,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,745,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,948,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,804,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1050,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,39,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,366,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1019,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,276,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,43,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,405,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,1106,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1084,Skeptical Researcher,,1,0,0
2025-08-29,CMP-05,sms,657,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1034,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,132,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,7,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,527,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,556,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,845,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,290,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,427,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,115,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1164,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,406,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1039,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,1141,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,963,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,202,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,605,Value Seeker,,1,1,0
2025-08-29,CMP-05,sms,513,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,431,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,950,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1137,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,350,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,232,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,597,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1160,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,1148,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,373,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,429,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,1105,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,137,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,695,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,806,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,164,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,361,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1020,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,1027,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,446,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,517,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,989,Busy Buyer,,1,1,0
2025-08-29,CMP-05,sms,996,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,681,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,371,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,779,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,211,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,1009,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,530,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1142,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,854,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,347,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,646,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,261,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,1063,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,877,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,801,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,862,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,667,Busy Buyer,,1,1,0
2025-08-29,CMP-05,sms,690,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,1117,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,689,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,939,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,35,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1097,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,882,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,566,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,188,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1043,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,598,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,64,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1092,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,1029,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,238,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,769,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1066,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,853,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,526,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1047,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,780,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,50,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,880,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,557,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,467,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,627,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,931,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,672,Skeptical Researcher,,1,0,0
2025-08-29,CMP-05,sms,1,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,487,Skeptical Researcher,,1,0,0
2025-08-29,CMP-05,sms,448,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,771,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,323,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,299,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,24,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,93,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,750,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,121,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,602,Loyal Advocate,,1,1,0
2025-08-29,CMP-05,sms,31,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,1073,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,129,Skeptical Researcher,,1,0,0
2025-08-29,CMP-05,sms,453,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,607,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,1198,Loyal Advocate,,1,1,0
2025-08-29,CMP-05,sms,652,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,317,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,156,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,851,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,529,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,936,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,968,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,192,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,1145,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,324,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,226,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,508,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,104,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,466,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,1094,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,685,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,242,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,1125,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1101,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,1062,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,819,Skeptical Researcher,,1,0,0
2025-08-29,CMP-05,sms,940,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,907,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,83,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,500,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,724,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,84,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,27,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,570,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,330,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,617,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,1110,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1129,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,762,Loyal Advocate,,1,1,0
2025-08-29,CMP-05,sms,913,Busy Buyer,,1,1,0
2025-08-29,CMP-05,sms,395,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1058,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,739,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,733,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,904,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,677,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,828,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,525,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1132,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,665,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,807,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,710,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,843,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,765,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,811,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,755,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,72,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,820,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,642,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,997,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1017,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,686,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,675,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,1192,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,1143,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,78,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,944,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,582,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,365,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,143,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,48,Loyal Advocate,,1,1,0
2025-08-29,CMP-05,sms,787,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1153,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,547,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,558,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,592,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,1079,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,829,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1126,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,622,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,874,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,26,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,1040,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1188,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1108,Busy Buyer,,1,0,0
2025-08-29,CMP-05,sms,830,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,240,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,509,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,1177,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,889,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,270,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,895,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,1080,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,866,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,239,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,1069,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,1176,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,333,Skeptical Researcher,,1,1,0
2025-08-29,CMP-05,sms,495,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,70,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,776,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,863,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,596,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,490,Loyal Advocate,,1,0,0
2025-08-29,CMP-05,sms,773,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,398,Loyal Advocate,,1,1,0
2025-08-29,CMP-05,sms,298,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,585,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,367,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,899,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,400,Loyal Advocate,,0,0,0
2025-08-29,CMP-05,sms,711,Skeptical Researcher,,0,0,0
2025-08-29,CMP-05,sms,224,Value Seeker,,1,0,0
2025-08-29,CMP-05,sms,401,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,537,Busy Buyer,,0,0,0
2025-08-29,CMP-05,sms,234,Value Seeker,,0,0,0
2025-08-29,CMP-05,sms,285,Value Seeker,,0,0,0
